"Дата","Область","Місто","Значення 1","Значення 2","Значення 3","Значення 4","Значення 5","Значення 6","Значення 7","Значення 8","Значення 9","Значення 10","long","lat"
"19.04.2024","Дніпропетровська","Синельникове","0","0","0","0","0","0","1","0","1","0","35,521396","48,3229038"
"19.04.2024","Дніпропетровська","Синельникове","0","0","0","0","0","0","1","0","1","0","35,521396","48,3229038"
"19.04.2024","Дніпропетровська","Синельникове","0","0","0","0","0","0","1","0","1","0","35,521396","48,3229038"
"19.04.2024","Дніпропетровська","Синельникове","0","0","0","0","0","0","0","0","1","0","35,521396","48,3229038"
"19.04.2024","Дніпропетровська","Синельникове","0","0","0","0","0","0","0","0","1","0","35,521396","48,3229038"
"19.04.2024","Сумська","Суми","1","0","1","0","0","0","0","0","1","0","34,7981","50,9077"
"19.04.2024","Дніпропетровська","Павлоград","1","1","0","1","0","0","0","0","1","0","35,9032574","48,5294478"
"19.04.2024","Дніпропетровська","Павлоград","1","1","0","1","0","0","0","0","0","0","35,9032574","48,5294478"
"19.04.2024","Дніпропетровська","Павлоград","1","1","0","1","0","0","0","0","0","0","35,9032574","48,5294478"
"19.04.2024","Дніпропетровська","Павлоград","1","1","0","1","0","0","0","0","0","0","35,9032574","48,5294478"
"19.04.2024","Дніпропетровська","Павлоград","1","0","0","0","0","0","0","0","0","0","35,9032574","48,5294478"
"19.04.2024","Дніпропетровська","Павлоград","1","0","0","0","0","0","0","0","0","0","35,9032574","48,5294478"
"19.04.2024","Дніпропетровська","Павлоград","1","0","0","0","0","0","0","0","0","0","35,9032574","48,5294478"
"19.04.2024","Дніпропетровська","Павлоград","1","0","0","0","0","0","0","0","0","0","35,9032574","48,5294478"
"20.04.2024","Одеська","Одеса","1","1","0","0","0","0","1","0","1","0","30,7306393","46,4702111"
"20.04.2024","Одеська","Одеса","1","1","0","0","0","0","1","0","1","0","30,7306393","46,4702111"
"20.04.2024","Одеська","Одеса","1","1","0","0","0","0","1","0","1","0","30,7306393","46,4702111"
"20.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","1","0","30,7306393","46,4702111"
"20.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","1","0","30,7306393","46,4702111"
"20.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","1","0","30,7306393","46,4702111"
"20.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","1","0","30,7306393","46,4702111"
"20.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","1","0","30,7306393","46,4702111"
"20.04.2024","Одеська","Одеса","0","0","0","0","0","0","0","0","1","0","30,7306393","46,4702111"
"20.04.2024","Харківська","Вовчанськ","1","0","0","0","1","1","1","0","1","0","36,9329429","50,284234"
"20.04.2024","Сумська","Шостка","1","0","1","0","0","0","0","0","1","0","33,4966152","51,8757044"
"20.04.2024","Харківська","Харків","1","0","1","0","0","0","1","0","1","0","36,3073994","50,0020127"
"20.04.2024","Запорізька","Запоріжжя","1","1","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"20.04.2024","Запорізька","Запоріжжя","1","1","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"20.04.2024","Дніпропетровська","Дніпро","1","0","1","0","0","0","0","0","1","1","35,046183","48,464717"
"20.04.2024","Дніпропетровська","Дніпро","1","0","1","0","0","0","0","0","0","1","35,046183","48,464717"
"20.04.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","0","1","35,046183","48,464717"
"21.04.2024","Одеська","Одеса","1","1","0","0","0","0","1","0","1","0","30,7306393","46,4702111"
"21.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","0","0","30,7306393","46,4702111"
"21.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","0","0","30,7306393","46,4702111"
"21.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","0","0","30,7306393","46,4702111"
"22.04.2024","Харківська","Харків","1","0","1","0","0","0","0","0","1","0","36,3073994","50,0020127"
"22.04.2024","Харківська","Харків","1","0","1","0","0","0","0","0","1","0","36,3073994","50,0020127"
"22.04.2024","Харківська","Золочів","1","0","1","0","0","0","0","0","1","0","35,9760431","50,2690697"
"22.04.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","1","0","36,9329429","50,284234"
"22.04.2024","Харківська","Куп'янськ","1","0","0","0","1","0","1","0","1","0","37,6027997","49,7055574"
"22.04.2024","Харківська","Куп'янськ","1","0","0","0","1","0","0","0","0","0","37,6027997","49,7055574"
"22.04.2024","Харківська","Дергачі","1","0","0","0","1","0","0","0","1","0","36,1155026","50,1097212"
"22.04.2024","Одеська","Одеса","1","0","0","1","0","0","0","0","1","0","30,7306393","46,4702111"
"22.04.2024","Одеська","Одеса","1","0","0","1","0","0","0","0","1","0","30,7306393","46,4702111"
"22.04.2024","Одеська","Одеса","0","0","0","0","0","0","0","0","1","0","30,7306393","46,4702111"
"22.04.2024","Одеська","Одеса","0","0","0","0","0","0","0","0","1","0","30,7306393","46,4702111"
"22.04.2024","Одеська","Одеса","0","0","0","0","0","0","0","0","1","0","30,7306393","46,4702111"
"22.04.2024","Одеська","Одеса","0","0","0","0","0","0","0","0","1","0","30,7306393","46,4702111"
"22.04.2024","Одеська","Одеса","0","0","0","0","0","0","0","0","1","0","30,7306393","46,4702111"
"23.04.2024","Одеська","Одеса","1","1","0","1","0","0","1","1","1","0","30,7306393","46,4702111"
"23.04.2024","Одеська","Одеса","1","0","0","0","0","0","1","0","1","0","30,7306393","46,4702111"
"23.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","1","0","30,7306393","46,4702111"
"23.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","1","0","30,7306393","46,4702111"
"23.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","1","0","30,7306393","46,4702111"
"23.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","1","0","30,7306393","46,4702111"
"23.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","1","0","30,7306393","46,4702111"
"23.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","0","0","30,7306393","46,4702111"
"23.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","0","0","30,7306393","46,4702111"
"23.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","0","0","30,7306393","46,4702111"
"23.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","0","0","30,7306393","46,4702111"
"23.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","0","0","30,7306393","46,4702111"
"23.04.2024","Одеська","Одеса","0","0","0","0","0","0","1","0","0","0","30,7306393","46,4702111"
"24.09.2024","Донецька","Костянтинівка","1","0","0","0","1","1","1","0","1","0","37,7075811","48,5239429"
"24.09.2024","Донецька","Костянтинівка","1","0","0","0","1","0","1","0","1","0","37,7075811","48,5239429"
"24.09.2024","Донецька","Костянтинівка","0","0","0","0","0","0","0","0","1","0","37,7075811","48,5239429"
"23.04.2024","Харківська","Харків","1","0","0","0","1","0","0","0","1","0","36,3073994","50,0020127"
"23.04.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"23.04.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"23.04.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"23.04.2024","Харківська","Чугуїв","1","0","1","0","0","0","0","1","1","0","36,6813122","49,8363158"
"23.04.2024","Харківська","Козача Лопань","1","0","0","0","1","0","0","0","0","1","36,1851358","50,3364733"
"23.04.2024","Дніпропетровська","Дніпро","1","1","0","0","0","0","1","0","1","0","35,046183","48,464717"
"23.04.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","1","0","1","0","35,046183","48,464717"
"23.04.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","1","0","0","0","35,046183","48,464717"
"23.04.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","1","0","0","0","35,046183","48,464717"
"23.04.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","1","0","0","0","35,046183","48,464717"
"23.04.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","1","0","0","0","35,046183","48,464717"
"23.04.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","1","0","0","0","35,046183","48,464717"
"23.04.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","1","0","0","0","35,046183","48,464717"
"24.04.2024","Харківська","Золочів","1","0","1","0","0","0","0","0","0","1","35,9760431","50,2690697"
"24.04.2024","Харківська","Золочів","1","0","1","0","0","0","0","0","0","0","35,9760431","50,2690697"
"24.04.2024","Харківська","Харків","1","0","1","0","0","0","1","0","1","0","36,3073994","50,0020127"
"24.04.2024","Харківська","Харків","1","0","1","0","0","0","1","0","0","0","36,3073994","50,0020127"
"24.04.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"24.04.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"24.04.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"24.04.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"24.04.2024","Харківська","Чугуїв","1","0","0","0","1","0","0","0","1","1","36,6813122","49,8363158"
"24.04.2024","Харківська","Чугуїв","1","0","0","0","1","0","0","0","0","0","36,6813122","49,8363158"
"24.04.2024","Харківська","Куп'янськ","1","0","0","0","1","0","0","0","1","0","37,6027997","49,7055574"
"24.04.2024","Харківська","Куп'янськ","1","0","0","0","1","0","0","0","0","0","37,6027997","49,7055574"
"24.04.2024","Одеська","Одеса","1","0","0","1","0","0","1","0","1","0","30,7306393","46,4702111"
"24.04.2024","Одеська","Одеса","1","0","0","1","0","0","0","0","0","0","30,7306393","46,4702111"
"25.04.2024","Харківська","Харків","1","0","0","0","1","0","0","0","1","0","36,3073994","50,0020127"
"25.04.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"25.04.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"25.04.2024","Черкаська","Сміла","1","1","0","0","0","0","1","1","0","0","31,852233","49,227717"
"25.04.2024","Черкаська","Сміла","0","0","0","0","0","0","1","0","0","0","31,852233","49,227717"
"25.04.2024","Черкаська","Сміла","0","0","0","0","0","0","1","0","0","0","31,852233","49,227717"
"25.04.2024","Черкаська","Сміла","0","0","0","0","0","0","1","0","0","0","31,852233","49,227717"
"25.04.2024","Черкаська","Сміла","0","0","0","0","0","0","1","0","0","0","31,852233","49,227717"
"25.04.2024","Черкаська","Сміла","0","0","0","0","0","0","1","0","0","0","31,852233","49,227717"
"25.04.2024","Харківська","Балаклія","1","0","1","0","0","0","1","0","1","0","36,8584805","49,4643925"
"25.04.2024","Харківська","Балаклія","0","0","0","0","0","0","1","0","0","0","36,8584805","49,4643925"
"25.04.2024","Харківська","Балаклія","0","0","0","0","0","0","1","0","0","0","36,8584805","49,4643925"
"25.04.2024","Харківська","Балаклія","0","0","0","0","0","0","1","0","0","0","36,8584805","49,4643925"
"25.04.2024","Харківська","Балаклія","0","0","0","0","0","0","1","0","0","0","36,8584805","49,4643925"
"25.04.2024","Харківська","Балаклія","0","0","0","0","0","0","1","0","0","0","36,8584805","49,4643925"
"25.04.2024","Харківська","Балаклія","0","0","0","0","0","0","1","0","0","0","36,8584805","49,4643925"
"25.04.2024","Харківська","Балаклія","0","0","0","0","0","0","1","0","0","0","36,8584805","49,4643925"
